Date,Open,High,Low,Close,Adj Close,Volume
2010-02-04,108.9800033569340,109.02999877929700,106.41999816894500,106.44000244140600,86.63783264160160,356715700
2010-02-05,106.55999755859400,106.87999725341800,104.58000183105500,106.66000366210900,86.8169174194336,493585800
2010-02-08,106.73999786377000,107.33000183105500,105.80999755859400,105.88999938964800,86.1901626586914,224166900
2010-02-09,107.12999725341800,108.1500015258790,106.2699966430660,107.22000122070300,87.27273559570310,337820500
2010-02-10,107.05000305175800,107.5999984741210,106.11000061035200,107.01000213623000,87.10179138183590,240511500
2010-02-11,106.87000274658200,108.25,106.25,108.12999725341800,88.01345825195310,223591600
2010-02-12,106.98999786377000,108.0999984741210,106.51000213623000,108.04000091552700,87.940185546875,304622100
2010-02-16,108.86000061035200,109.8499984741210,107.81999969482400,109.73999786377000,89.3238754272461,159317500
2010-02-17,110.2699966430660,110.41000366210900,109.73999786377000,110.26000213623000,89.74720001220700,168845100
2010-02-18,110.08000183105500,111.13999938964800,110.04000091552700,110.91000366210900,90.27626037597660,193708600
2010-02-19,110.62000274658200,111.56999969482400,110.36000061035200,111.13999938964800,90.46346282958980,222684900
2010-02-22,111.55000305175800,111.58000183105500,110.83000183105500,111.16000366210900,90.47975158691410,132346900
2010-02-23,110.86000061035200,111.19999694824200,109.5199966430660,109.80999755859400,89.38089752197270,207497000
2010-02-24,110.13999938964800,111.0,109.86000061035200,110.81999969482400,90.20298767089840,176350700
2010-02-25,109.23999786377000,110.75,108.94000244140600,110.66999816894500,90.08089447021480,259634700
2010-02-26,110.7699966430660,111.12000274658200,110.11000061035200,110.73999786377000,90.13785552978520,173589300
2010-03-01,111.19999694824200,112.0,111.16999816894500,111.88999938964800,91.07394409179690,147709700
2010-03-02,112.37000274658200,112.73999786377000,112.0,112.19999694824200,91.32624053955080,160992400
2010-03-03,112.48999786377000,112.97000122070300,112.0199966430660,112.30000305175800,91.40763854980470,150785000
2010-03-04,112.44999694824200,112.80000305175800,112.02999877929700,112.63999938964800,91.68438720703130,135770400
2010-03-05,113.37000274658200,114.33999633789100,113.0999984741210,114.25,92.994873046875,176118800
2010-03-08,114.26000213623000,114.5199966430660,114.06999969482400,114.2699966430660,93.01116943359380,114631200
2010-03-09,113.93000030517600,114.98999786377000,113.87000274658200,114.45999908447300,93.16578674316410,154556700
2010-03-10,114.51000213623000,115.27999877929700,114.41000366210900,114.97000122070300,93.58091735839840,186088800
2010-03-11,114.69999694824200,115.4800033569340,114.3499984741210,115.44999694824200,93.97161865234380,160791100
2010-03-12,115.94999694824200,115.97000122070300,115.13999938964800,115.45999908447300,93.97976684570310,162074800
2010-03-15,115.26000213623000,115.56999969482400,114.5999984741210,115.48999786377000,94.00418853759770,146816800
2010-03-16,115.80999755859400,116.5199966430660,115.48999786377000,116.41000366210900,94.75304412841800,168673000
2010-03-17,116.76000213623000,117.4800033569340,116.41999816894500,117.0999984741210,95.31466674804690,177468100
2010-03-18,117.11000061035200,117.2699966430660,116.56999969482400,117.04000091552700,95.26583099365230,196509100
2010-03-19,115.97000122070300,117.29000091552700,115.5199966430660,115.97000122070300,94.78360748291020,226641100
2010-03-22,115.30999755859400,116.80000305175800,115.23999786377000,116.58999633789100,95.29032135009770,184477800
2010-03-23,116.76000213623000,117.51000213623000,116.37999725341800,117.41000366210900,95.96054077148440,182941600
2010-03-24,116.97000122070300,117.43000030517600,115.58000183105500,116.83999633789100,95.49467468261720,196072600
2010-03-25,117.62999725341800,118.16999816894500,116.51000213623000,116.6500015258790,95.33935546875,223396300
2010-03-26,116.87000274658200,117.41999816894500,116.12000274658200,116.58000183105500,95.28218078613280,205808500
2010-03-29,117.16999816894500,117.52999877929700,116.69000244140600,117.31999969482400,95.8869857788086,134513500
2010-03-30,117.45999908447300,117.83000183105500,116.91000366210900,117.4000015258790,95.95235443115230,145772500
2010-03-31,116.94999694824200,117.5199966430660,116.61000061035200,117.0,95.62543487548830,161078700
2010-04-01,117.80000305175800,118.25,117.0999984741210,117.80000305175800,96.27928924560550,161215200
2010-04-05,118.25,118.83999633789100,117.91999816894500,118.76000213623000,97.06391906738280,105847600
2010-04-06,118.41999816894500,119.25,118.29000091552700,119.04000091552700,97.29275512695310,110384200
2010-04-07,118.80000305175800,119.36000061035200,117.80999755859400,118.36000061035200,96.73698425292970,184576300
2010-04-08,117.94999694824200,118.97000122070300,117.5999984741210,118.7699966430660,97.07207489013670,158704000
2010-04-09,119.0199966430660,119.5999984741210,118.80000305175800,119.55000305175800,97.70957946777340,133006500
2010-04-12,119.69999694824200,120.05000305175800,119.55999755859400,119.73999786377000,97.86488342285160,110279000
2010-04-13,119.62000274658200,120.04000091552700,119.0,119.83000183105500,97.93844604492190,125043600
2010-04-14,120.2699966430660,121.19000244140600,120.08000183105500,121.19000244140600,99.04997253417970,161609000
2010-04-15,120.98999786377000,121.56999969482400,120.94999694824200,121.29000091552700,99.13170623779300,144615300
2010-04-16,120.86000061035200,121.29000091552700,118.75,119.36000061035200,97.5542984008789,366786700
2010-04-19,119.01000213623000,119.93000030517600,118.47000122070300,119.80999755859400,97.92210388183590,217947800
2010-04-20,120.55999755859400,120.9800033569340,119.87000274658200,120.87999725341800,98.79660034179690,157708000
2010-04-21,120.94999694824200,121.2300033569340,119.98999786377000,120.66000366210900,98.6167984008789,192910100
2010-04-22,119.80999755859400,121.16999816894500,119.12000274658200,121.0199966430660,98.91104125976560,115360300
2010-04-23,120.94000244140600,121.86000061035200,120.62999725341800,121.80999755859400,99.55670928955080,177335500
2010-04-26,121.8499984741210,122.12000274658200,121.2300033569340,121.3499984741210,99.18075561523440,143457300
2010-04-27,120.6500015258790,121.33999633789100,118.25,118.4800033569340,96.8350601196289,355853300
2010-04-28,119.05000305175800,119.68000030517600,118.2699966430660,119.37999725341800,97.57062530517580,300674100
2010-04-29,120.0999984741210,121.11000061035200,120.06999969482400,120.86000061035200,98.78022766113280,193775000
2010-04-30,120.87999725341800,121.01000213623000,118.77999877929700,118.80999755859400,97.1047592163086,270000900
2010-05-03,119.37999725341800,120.68000030517600,119.19999694824200,120.3499984741210,98.3634262084961,182747900
2010-05-04,119.01000213623000,119.02999877929700,116.91999816894500,117.5199966430660,96.05043029785160,360353400
2010-05-05,116.55999755859400,117.80000305175800,115.97000122070300,116.81999969482400,95.47832489013670,328973200
2010-05-06,116.26000213623000,117.0,105.0,112.94000244140600,92.30713653564450,647356600
2010-05-07,112.63999938964800,113.7699966430660,109.41000366210900,111.26000213623000,90.9340591430664,637558800
2010-05-10,115.80999755859400,116.6500015258790,114.91000366210900,116.16000366210900,94.93889617919920,396159600
2010-05-11,115.06999969482400,117.36000061035200,114.91000366210900,115.83000183105500,94.669189453125,317849800
2010-05-12,116.29000091552700,117.62000274658200,116.08999633789100,117.44999694824200,95.99322509765630,235607100
2010-05-13,117.12999725341800,117.68000030517600,115.88999938964800,115.98999786377000,94.79996490478520,234452500
2010-05-14,115.12000274658200,115.33000183105500,112.87000274658200,113.88999938964800,93.08358764648440,345601400
2010-05-17,114.19999694824200,114.5199966430660,111.7699966430660,113.94999694824200,93.13262176513670,325739800
2010-05-18,114.87999725341800,115.22000122070300,112.02999877929700,112.4000015258790,91.8658218383789,360556800
2010-05-19,111.7699966430660,112.7699966430660,110.36000061035200,111.76000213623000,91.34273529052730,394742700
2010-05-20,109.37999725341800,109.88999938964800,107.47000122070300,107.54000091552700,87.89366912841800,530418300
2010-05-21,105.91000366210900,109.37999725341800,105.36000061035200,109.11000061035200,89.1768569946289,500909400
2010-05-24,108.5199966430660,109.38999938964800,107.61000061035200,107.70999908447300,88.03260040283200,269823000
2010-05-25,105.11000061035200,107.87000274658200,104.37999725341800,107.81999969482400,88.12251281738280,396505200
2010-05-26,108.4800033569340,109.47000122070300,106.8499984741210,107.16999816894500,87.59127044677730,349719300
2010-05-27,109.19000244140600,110.80000305175800,108.77999877929700,110.76000213623000,90.52542114257810,300870500
2010-05-28,110.63999938964800,110.72000122070300,108.8499984741210,109.37000274658200,89.38935089111330,297933500
2010-06-01,108.3499984741210,109.94999694824200,107.37000274658200,107.52999877929700,87.88549041748050,277909400
2010-06-02,108.08000183105500,110.33999633789100,107.51000213623000,110.33000183105500,90.17398071289060,240243700
2010-06-03,110.6500015258790,111.05999755859400,109.58000183105500,110.70999908447300,90.48455810546880,226618300
2010-06-04,108.61000061035200,109.33000183105500,106.45999908447300,106.81999969482400,87.3051986694336,398475600
2010-06-07,107.19999694824200,107.61000061035200,105.41000366210900,105.48999786377000,86.21817779541020,264609100
2010-06-08,105.56999969482400,106.83000183105500,104.6500015258790,106.62000274658200,87.1417465209961,357774300
2010-06-09,107.23999786377000,108.27999877929700,105.5999984741210,106.05000305175800,86.67589569091800,268023300
2010-06-10,107.86000061035200,109.27999877929700,106.04000091552700,109.1500015258790,89.20955657958980,317890600
2010-06-11,108.19000244140600,109.75,108.12000274658200,109.68000030517600,89.64273071289060,214128200
2010-06-14,110.5199966430660,111.12000274658200,109.4000015258790,109.51000213623000,89.5037841796875,207196100
2010-06-15,110.27999877929700,112.0999984741210,110.08999633789100,112.0,91.53887939453130,238268700
2010-06-16,111.41999816894500,112.41999816894500,111.19999694824200,111.95999908447300,91.50617980957030,216374000
2010-06-17,112.27999877929700,112.33000183105500,111.05000305175800,112.13999938964800,91.65330505371090,263185800
2010-06-18,111.83000183105500,112.12999725341800,111.37000274658200,111.7300033569340,91.75267791748050,174006600
2010-06-21,113.12000274658200,113.19999694824200,110.79000091552700,111.41000366210900,91.4898910522461,213140700
2010-06-22,111.41000366210900,111.9000015258790,109.41000366210900,109.56999969482400,89.97887420654300,239355400
2010-06-23,109.63999938964800,110.02999877929700,108.4800033569340,109.2300033569340,89.69964599609380,254639900
2010-06-24,108.69000244140600,108.83000183105500,107.13999938964800,107.41999816894500,88.21329498291020,268523600
2010-06-25,107.73999786377000,108.41999816894500,106.7699966430660,107.87000274658200,88.58284759521480,238726500
2010-06-28,108.02999877929700,108.31999969482400,107.13999938964800,107.52999877929700,88.30362701416020,169218600
2010-06-29,106.0199966430660,107.51000213623000,103.55000305175800,104.20999908447300,85.57723999023440,373649500
2010-06-30,103.91999816894500,104.87999725341800,102.87999725341800,103.22000122070300,84.76425170898440,284101700
2010-07-01,103.1500015258790,103.48999786377000,101.12999725341800,102.76000213623000,84.38648986816410,382924800
2010-07-02,103.11000061035200,103.41999816894500,101.62000274658200,102.19999694824200,83.9266357421875,233385200
2010-07-06,103.63999938964800,104.37000274658200,101.87999725341800,102.87000274658200,84.47684478759770,256935300
2010-07-07,103.12999725341800,106.23999786377000,103.0199966430660,106.11000061035200,87.13751220703130,253769400
2010-07-08,107.0,107.27999877929700,105.91000366210900,107.16000366210900,87.99980163574220,210842100
2010-07-09,107.12999725341800,107.97000122070300,106.93000030517600,107.95999908447300,88.65673828125,144999900
2010-07-12,107.5999984741210,108.23999786377000,107.1500015258790,108.02999877929700,88.71422576904300,131283600
2010-07-13,109.1500015258790,110.08999633789100,108.93000030517600,109.66000366210900,90.05280303955080,213025900
2010-07-14,109.30999755859400,110.08000183105500,108.86000061035200,109.6500015258790,90.04457092285160,184426800
2010-07-15,109.61000061035200,110.05999755859400,108.16999816894500,109.68000030517600,90.06922149658200,232337900
2010-07-16,109.08999633789100,109.20999908447300,106.44999694824200,106.66000366210900,87.58917236328130,282693400
2010-07-19,107.05000305175800,107.62999725341800,106.22000122070300,107.29000091552700,88.10655975341800,186709000
2010-07-20,105.87000274658200,108.55999755859400,105.81999969482400,108.4800033569340,89.08377075195310,258162400
2010-07-21,109.04000091552700,109.06999969482400,106.62999725341800,107.06999969482400,87.92589569091800,264527000
2010-07-22,108.33999633789100,109.94000244140600,108.33000183105500,109.45999908447300,89.88854217529300,274781300
2010-07-23,109.23999786377000,110.56999969482400,108.93000030517600,110.41000366210900,90.66871643066410,222020800
2010-07-26,110.5999984741210,111.66999816894500,110.29000091552700,111.55999755859400,91.61306762695310,184445700
2010-07-27,112.16999816894500,112.29000091552700,111.11000061035200,111.55000305175800,91.6048583984375,204855600
2010-07-28,111.31999969482400,111.66000366210900,110.45999908447300,110.83000183105500,91.01358795166020,163056200
2010-07-29,111.5199966430660,111.81999969482400,109.41000366210900,110.29000091552700,90.57014465332030,220149100
2010-07-30,109.16999816894500,110.86000061035200,108.9800033569340,110.2699966430660,90.55370330810550,220070600
2010-08-02,111.98999786377000,112.94000244140600,111.54000091552700,112.76000213623000,92.59850311279300,188263200
2010-08-03,112.4800033569340,112.7699966430660,111.8499984741210,112.22000122070300,92.1550521850586,146657300
2010-08-04,112.52999877929700,113.11000061035200,112.16000366210900,112.97000122070300,92.7709732055664,158171700
2010-08-05,112.25,112.91000366210900,112.08000183105500,112.8499984741210,92.67240905761720,140473800
2010-08-06,111.73999786377000,112.56999969482400,110.91999816894500,112.38999938964800,92.2946548461914,239728300
2010-08-09,112.91999816894500,113.18000030517600,112.31999969482400,112.98999786377000,92.78739166259770,120800400
2010-08-10,112.02999877929700,112.9800033569340,111.37000274658200,112.37999725341800,92.28644561767580,242916300
2010-08-11,110.6500015258790,110.69000244140600,109.12000274658200,109.30000305175800,89.75715637207030,273406900
2010-08-12,107.6500015258790,109.0199966430660,107.5999984741210,108.62999725341800,89.20692443847660,239542600
2010-08-13,108.29000091552700,108.95999908447300,108.18000030517600,108.30999755859400,88.94412994384770,158698500
2010-08-16,107.56999969482400,108.61000061035200,107.18000030517600,108.26000213623000,88.90311431884770,147895300
2010-08-17,109.19000244140600,110.38999938964800,108.87999725341800,109.58999633789100,89.99529266357420,172270300
2010-08-18,109.54000091552700,110.37999725341800,108.91000366210900,109.79000091552700,90.15956115722660,182922100
2010-08-19,109.22000122070300,109.48999786377000,107.43000030517600,107.87999725341800,88.59105682373050,265847600
2010-08-20,107.55999755859400,107.94000244140600,106.75,107.52999877929700,88.30362701416020,209714200
2010-08-23,108.04000091552700,108.56999969482400,107.06999969482400,107.12000274658200,87.96693420410160,163490300
2010-08-24,105.94999694824200,106.38999938964800,104.97000122070300,105.52999877929700,86.66123962402340,280677800
2010-08-25,104.94999694824200,106.33999633789100,104.29000091552700,105.94000244140600,86.99791717529300,272234800
2010-08-26,106.44000244140600,106.58000183105500,104.87999725341800,105.2300033569340,86.41485595703130,224439500
2010-08-27,105.88999938964800,106.97000122070300,104.30999755859400,106.86000061035200,87.75343322753910,272649000
2010-08-30,106.58000183105500,106.91000366210900,105.30000305175800,105.30999755859400,86.4805679321289,167238600
2010-08-31,104.91999816894500,105.9800033569340,104.48999786377000,105.30999755859400,86.4805679321289,273933100
2010-09-01,106.7300033569340,108.61000061035200,106.66000366210900,108.45999908447300,89.06733703613280,256828100
2010-09-02,108.72000122070300,109.48999786377000,108.48999786377000,109.47000122070300,89.89676666259770,156112200
2010-09-03,110.54000091552700,110.98999786377000,109.94999694824200,110.88999938964800,91.0628890991211,212197300
2010-09-07,110.37000274658200,110.51000213623000,109.55000305175800,109.63999938964800,90.03638458251950,141973700
2010-09-08,109.86000061035200,110.8499984741210,109.80999755859400,110.41000366210900,90.66871643066410,149924400
2010-09-09,111.6500015258790,111.68000030517600,110.62000274658200,110.91999816894500,91.08750915527340,147017900
2010-09-10,111.12000274658200,111.61000061035200,110.87000274658200,111.4800033569340,91.54737854003910,127819000
2010-09-13,112.58000183105500,112.94999694824200,112.12999725341800,112.72000122070300,92.5656509399414,178503500
2010-09-14,112.5,113.29000091552700,112.08000183105500,112.6500015258790,92.50819396972660,209823600
2010-09-15,112.31999969482400,113.20999908447300,111.9800033569340,113.08000183105500,92.8613052368164,168608400
2010-09-16,112.7300033569340,113.12000274658200,112.3499984741210,113.05000305175800,92.83665466308590,199962900
2010-09-17,113.04000091552700,113.1500015258790,112.18000030517600,112.48999786377000,92.87133026123050,195836900
2010-09-20,112.87999725341800,114.45999908447300,112.5199966430660,114.20999908447300,94.29135131835940,214555200
2010-09-21,114.30000305175800,114.83999633789100,113.51000213623000,113.9800033569340,94.10149383544920,268389100
2010-09-22,113.80000305175800,114.44000244140600,113.0999984741210,113.41999816894500,93.6391372680664,191322400
2010-09-23,112.48999786377000,113.66999816894500,112.18000030517600,112.5,92.87956237792970,202354300
2010-09-24,113.75,114.9000015258790,113.6500015258790,114.81999969482400,94.79497528076170,209671800
2010-09-27,114.86000061035200,114.98999786377000,114.16000366210900,114.2699966430660,94.34090423583980,128761800
2010-09-28,114.41999816894500,115.04000091552700,113.18000030517600,114.66999816894500,94.671142578125,209207500
2010-09-29,114.37999725341800,114.91000366210900,114.0199966430660,114.47000122070300,94.50602722167970,179665800
2010-09-30,115.05000305175800,115.79000091552700,113.58999633789100,114.12999725341800,94.22532653808590,287106700
2010-10-01,114.98999786377000,115.12000274658200,113.93000030517600,114.61000061035200,94.62158203125,174638700
2010-10-04,114.37000274658200,114.8499984741210,113.18000030517600,113.75,93.91157531738280,166153200
2010-10-05,114.80000305175800,116.31999969482400,114.66999816894500,116.04000091552700,95.80217742919920,229634100
2010-10-06,116.0199966430660,116.33000183105500,115.55999755859400,116.02999877929700,95.79393005371090,148626600
2010-10-07,116.5,116.52999877929700,115.19000244140600,115.88999938964800,95.67835235595700,164860000
2010-10-08,116.05000305175800,116.86000061035200,115.61000061035200,116.54000091552700,96.21499633789060,177760100
2010-10-11,116.72000122070300,116.97000122070300,116.25,116.6500015258790,96.30579376220700,103098300
2010-10-12,116.2699966430660,117.3499984741210,115.6500015258790,117.01000213623000,96.60301971435550,182210000
2010-10-13,117.66000366210900,118.55000305175800,117.37999725341800,117.91999816894500,97.35430145263670,194347200
2010-10-14,117.80999755859400,118.01000213623000,116.72000122070300,117.45999908447300,96.97456359863280,217764300
2010-10-15,118.27999877929700,118.3499984741210,116.76000213623000,117.69999694824200,97.17268371582030,243705000
2010-10-18,117.73999786377000,118.66999816894500,117.30999755859400,118.27999877929700,97.65153503417970,141204800
2010-10-19,117.19000244140600,117.8499984741210,116.0199966430660,116.7300033569340,96.37188720703130,280604700
2010-10-20,116.94000244140600,118.44000244140600,116.87000274658200,117.87000274658200,97.31304168701170,200051800
2010-10-21,118.4000015258790,119.08999633789100,117.20999908447300,118.12999725341800,97.52766418457030,221585500
2010-10-22,118.30999755859400,118.52999877929700,118.0,118.3499984741210,97.7093276977539,108212400
2010-10-25,119.13999938964800,119.76000213623000,118.61000061035200,118.69999694824200,97.99829864501950,151145700
2010-10-26,118.0999984741210,118.83999633789100,117.87000274658200,118.72000122070300,98.01478576660160,158982900
2010-10-27,117.88999938964800,118.51000213623000,117.26000213623000,118.37999725341800,97.73412322998050,190024000
2010-10-28,119.05999755859400,119.11000061035200,117.83000183105500,118.4000015258790,97.75061798095700,168576000
2010-10-29,118.27999877929700,118.72000122070300,118.06999969482400,118.48999786377000,97.82487487792970,144305500
2010-11-01,119.06999969482400,119.75,117.8499984741210,118.52999877929700,97.8579330444336,174074800
2010-11-02,119.41999816894500,119.75,119.0999984741210,119.47000122070300,98.63400268554690,158345900
2010-11-03,119.68000030517600,120.0199966430660,118.44999694824200,119.94999694824200,99.03028106689450,226702800
2010-11-04,121.27999877929700,122.31999969482400,119.97000122070300,122.26000213623000,100.93741607666000,215039400
2010-11-05,122.33999633789100,122.91999816894500,122.18000030517600,122.72000122070300,101.31718444824200,180654100
2010-11-08,122.33999633789100,122.69000244140600,121.94000244140600,122.48999786377000,101.12730407714800,156107100
2010-11-09,122.81999969482400,122.94999694824200,121.12000274658200,121.61000061035200,100.40077209472700,186621600
2010-11-10,121.58000183105500,122.16000366210900,120.66000366210900,122.0999984741210,100.80529022216800,221387400
2010-11-11,121.05000305175800,121.81999969482400,120.68000030517600,121.63999938964800,100.42552185058600,158017600
2010-11-12,120.81999969482400,121.3499984741210,119.6500015258790,120.19999694824200,99.23665618896480,239068800
2010-11-15,120.58000183105500,121.05000305175800,119.9800033569340,120.02999877929700,99.09632873535160,163940800
2010-11-16,119.29000091552700,119.48999786377000,117.58999633789100,118.16000366210900,97.55244445800780,299566200
2010-11-17,118.20999908447300,118.70999908447300,117.86000061035200,118.22000122070300,97.60200500488280,172308900
2010-11-18,119.36000061035200,120.38999938964800,119.3499984741210,119.95999908447300,99.03852081298830,197723700
2010-11-19,119.9000015258790,120.33999633789100,119.25,120.29000091552700,99.31096649169920,156852900
2010-11-22,119.69000244140600,120.23999786377000,118.7699966430660,120.19000244140600,99.22843933105470,181361000
2010-11-23,118.7699966430660,119.0199966430660,117.98999786377000,118.44999694824200,97.79190063476560,222309000
2010-11-24,119.19999694824200,120.2300033569340,119.18000030517600,120.19999694824200,99.23665618896480,140046100
2010-11-26,119.16000366210900,119.80999755859400,118.80000305175800,118.80000305175800,98.08084106445310,76007800
2010-11-29,118.5,119.4800033569340,117.73999786377000,119.16000366210900,98.3780517578125,223642300
2010-11-30,117.9800033569340,119.16999816894500,117.80999755859400,118.48999786377000,97.82487487792970,233930700
2010-12-01,120.19999694824200,121.23999786377000,120.19000244140600,121.01000213623000,99.9054183959961,221037200
2010-12-02,121.19999694824200,122.6500015258790,121.12999725341800,122.55999755859400,101.18506622314500,191213600
2010-12-03,122.13999938964800,123.02999877929700,122.11000061035200,122.88999938964800,101.45755004882800,151288900
2010-12-06,122.62999725341800,123.04000091552700,122.5,122.76000213623000,101.3501968383790,103050500
2010-12-07,123.94000244140600,124.01000213623000,122.76000213623000,122.83000183105500,101.40799713134800,206581000
2010-12-08,122.9800033569340,123.37999725341800,122.41000366210900,123.27999877929700,101.7795181274410,138019200
2010-12-09,123.97000122070300,124.0199966430660,123.1500015258790,123.76000213623000,102.17581939697300,123705100
2010-12-10,124.13999938964800,124.5999984741210,123.7300033569340,124.4800033569340,102.7702407836910,117571700
2010-12-13,125.05000305175800,125.19999694824200,124.5199966430660,124.55999755859400,102.83628845214800,133812700
2010-12-14,124.75,125.2300033569340,124.29000091552700,124.66999816894500,102.92710876464800,147249600
2010-12-15,124.44000244140600,124.93000030517600,123.88999938964800,124.0999984741210,102.4565200805660,160823100
2010-12-16,124.18000030517600,124.91000366210900,123.75,124.81999969482400,103.05094146728500,185035200
2010-12-17,124.08000183105500,124.45999908447300,123.81999969482400,124.30000305175800,103.16132354736300,141075300
2010-12-20,124.63999938964800,124.9000015258790,123.9800033569340,124.5999984741210,103.41029357910200,119085500
2010-12-21,124.98999786377000,125.47000122070300,124.87000274658200,125.38999938964800,104.06593322753900,94965500
2010-12-22,125.4800033569340,125.81999969482400,125.41000366210900,125.77999877929700,104.38961791992200,78878100
2010-12-23,125.63999938964800,125.77999877929700,125.29000091552700,125.5999984741210,104.2402114868160,70053700
2010-12-27,125.12999725341800,125.7699966430660,125.04000091552700,125.6500015258790,104.28173828125,58126000
2010-12-28,125.9000015258790,125.94999694824200,125.5,125.83000183105500,104.43113708496100,55309100
2010-12-29,125.9800033569340,126.19999694824200,125.9000015258790,125.91999816894500,104.50582122802700,58033100
2010-12-30,125.80000305175800,126.12999725341800,125.52999877929700,125.72000122070300,104.3398208618160,76616900
2010-12-31,125.52999877929700,125.87000274658200,125.33000183105500,125.75,104.3647232055660,91218900
2011-01-03,126.70999908447300,127.5999984741210,125.69999694824200,127.05000305175800,105.44366455078100,138725200
2011-01-04,127.33000183105500,127.37000274658200,126.19000244140600,126.9800033569340,105.38555908203100,137409700
2011-01-05,126.58000183105500,127.72000122070300,126.45999908447300,127.63999938964800,105.93329620361300,133975300
2011-01-06,127.69000244140600,127.83000183105500,127.01000213623000,127.38999938964800,105.725830078125,122519000
2011-01-07,127.55999755859400,127.7699966430660,126.1500015258790,127.13999938964800,105.51834106445300,156034600
2011-01-10,126.58000183105500,127.16000366210900,126.19999694824200,126.9800033569340,105.38555908203100,122401700
2011-01-11,127.44000244140600,127.73999786377000,126.94999694824200,127.43000030517600,105.759033203125,110287000
2011-01-12,128.2100067138670,128.72000122070300,127.45999908447300,128.5800018310550,106.71346282959000,107929200
2011-01-13,128.6300048828130,128.69000244140600,128.0500030517580,128.3699951171880,106.53917694091800,129048400
2011-01-14,128.19000244140600,129.3300018310550,128.10000610351600,129.3000030517580,107.31099700927700,117677900
2011-01-18,129.17999267578100,129.63999938964800,129.02999877929700,129.52000427246100,107.49359130859400,114401300
2011-01-19,129.41000366210900,129.5399932861330,127.91000366210900,128.25,106.43956756591800,151958400
2011-01-20,127.95999908447300,128.39999389648400,127.12999725341800,128.0800018310550,106.29846954345700,175745700
2011-01-21,128.8800048828130,129.1699981689450,128.22999572753900,128.3699951171880,106.53917694091800,151462900
2011-01-24,128.2899932861330,129.25,128.25999450683600,129.10000610351600,107.14501953125,113715500
2011-01-25,128.75999450683600,129.27999877929700,128.11000061035200,129.1699981689450,107.20310974121100,167552200
2011-01-26,129.49000549316400,130.0500030517580,129.22999572753900,129.6699981689450,107.61809539794900,141281500
2011-01-27,129.6999969482420,130.2100067138670,129.47000122070300,129.99000549316400,107.88367462158200,123302700
2011-01-28,130.13999938964800,130.35000610351600,127.51000213623000,127.72000122070300,105.99970245361300,295637300
2011-01-31,128.07000732421900,128.77999877929700,127.75,128.67999267578100,106.79644775390600,149249200
2011-02-01,129.4600067138670,130.97000122070300,129.3800048828130,130.74000549316400,108.506103515625,167194300
2011-02-02,130.39999389648400,130.83999633789100,130.3300018310550,130.49000549316400,108.29865264892600,118323600
2011-02-03,130.25999450683600,130.97999572753900,129.57000732421900,130.77999877929700,108.53931427002000,145886700
2011-02-04,130.8300018310550,131.1999969482420,130.22999572753900,131.14999389648400,108.84639739990200,134634800
2011-02-07,131.44000244140600,132.39999389648400,131.42999267578100,131.97000122070300,109.52690887451200,112439100
